,id_left,text_left,id_right,text_right,,,label
12144,D-12145,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 are on the same side of the damaged bulb,,,0
12145,D-12146,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 are on the same side of the damaged bulb,,,0
12146,D-12147,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 are on the same side of the damaged bulb,,,0
12147,D-12148,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 are on the same side of the damaged bulb,,,0
12148,D-12149,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 are on the same side of the damaged bulb,,,0
12149,D-12150,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 do not have a gap between them,,,1
12150,D-12151,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 do not have a gap between them,,,1
12151,D-12152,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 do not have a gap between them,,,1
12152,D-12153,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 do not have a gap between them,,,1
12153,D-12154,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 do not have a gap between them,,,1
12154,D-12155,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 do not have a gap between them,,,1
12155,D-12156,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 are connected,,,1
12156,D-12157,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 are connected,,,1
12157,D-12158,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 are connected,,,1
12158,D-12159,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 are connected,,,1
12159,D-12160,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 are connected,,,1
12160,D-12161,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,the positive battery terminal and terminal 4 are connected,,,1
12161,D-12162,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,after gap,,,0
12162,D-12163,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,after gap,,,0
12163,D-12164,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,after gap,,,0
12164,D-12165,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,after gap,,,0
12165,D-12166,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,after gap,,,0
12166,D-12167,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,after gap,,,0
12167,D-12168,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,positive after gap,,,0
12168,D-12169,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,positive after gap,,,0
12169,D-12170,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,positive after gap,,,0
12170,D-12171,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,positive after gap,,,0
12171,D-12172,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,positive after gap,,,0
12172,D-12173,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,positive after gap,,,0
12173,D-12174,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,terminal positive after gap,,,0
12174,D-12175,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,terminal positive after gap,,,0
12175,D-12176,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,terminal positive after gap,,,0
12176,D-12177,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,terminal positive after gap,,,0
12177,D-12178,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,terminal positive after gap,,,0
12178,D-12179,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,terminal positive after gap,,,0
12179,D-12180,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is connected to the positive terminal,,,1
12180,D-12181,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is connected to the positive terminal,,,1
12181,D-12182,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is connected to the positive terminal,,,1
12182,D-12183,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is connected to the positive terminal,,,1
12183,D-12184,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is connected to the positive terminal,,,1
12184,D-12185,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is connected to the positive terminal,,,1
12185,D-12186,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,because terminal 4 is connected to the positive terminal but not the negative terminal,,,1
12186,D-12187,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,because terminal 4 is connected to the positive terminal but not the negative terminal,,,1
12187,D-12188,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,because terminal 4 is connected to the positive terminal but not the negative terminal,,,1
12188,D-12189,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,because terminal 4 is connected to the positive terminal but not the negative terminal,,,1
12189,D-12190,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,because terminal 4 is connected to the positive terminal but not the negative terminal,,,1
12190,D-12191,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,because terminal 4 is connected to the positive terminal but not the negative terminal,,,1
12191,D-12192,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is separated by a gap from the negative terminal,,,1
12192,D-12193,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is separated by a gap from the negative terminal,,,1
12193,D-12194,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is separated by a gap from the negative terminal,,,1
12194,D-12195,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is separated by a gap from the negative terminal,,,1
12195,D-12196,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is separated by a gap from the negative terminal,,,1
12196,D-12197,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,terminal 4 is separated by a gap from the negative terminal,,,1
12197,D-12198,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,because the negative terminal is separated by a gap from terminal 4.,,,1
12198,D-12199,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,because the negative terminal is separated by a gap from terminal 4.,,,1
12199,D-12200,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,because the negative terminal is separated by a gap from terminal 4.,,,1
12200,D-12201,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,because the negative terminal is separated by a gap from terminal 4.,,,1
12201,D-12202,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,because the negative terminal is separated by a gap from terminal 4.,,,1
12202,D-12203,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,because the negative terminal is separated by a gap from terminal 4.,,,1
12203,D-12204,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,There was a gap.,,,0
12204,D-12205,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,There was a gap.,,,0
12205,D-12206,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,There was a gap.,,,0
12206,D-12207,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,There was a gap.,,,0
12207,D-12208,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,There was a gap.,,,0
12208,D-12209,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,There was a gap.,,,0
12209,D-12210,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,there was a negavtive gap,,,0
12210,D-12211,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,there was a negavtive gap,,,0
12211,D-12212,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,there was a negavtive gap,,,0
12212,D-12213,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,there was a negavtive gap,,,0
12213,D-12214,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,there was a negavtive gap,,,0
12214,D-12215,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,there was a negavtive gap,,,0
12215,D-12216,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,"I don""t know.",,,0
12216,D-12217,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,"I don""t know.",,,0
12217,D-12218,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,"I don""t know.",,,0
12218,D-12219,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,"I don""t know.",,,0
12219,D-12220,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,"I don""t know.",,,0
12220,D-12221,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,"I don""t know.",,,0
12221,D-12222,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,"There is no gap, same electrical state.",,,0
12222,D-12223,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,"There is no gap, same electrical state.",,,0
12223,D-12224,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,"There is no gap, same electrical state.",,,0
12224,D-12225,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,"There is no gap, same electrical state.",,,0
12225,D-12226,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,"There is no gap, same electrical state.",,,0
12226,D-12227,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,"There is no gap, same electrical state.",,,0
12227,D-12228,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,becuase the negative end of the votlage meter was connected to a positive circuit,,,0
12228,D-12229,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,becuase the negative end of the votlage meter was connected to a positive circuit,,,0
12229,D-12230,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,becuase the negative end of the votlage meter was connected to a positive circuit,,,0
12230,D-12231,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,becuase the negative end of the votlage meter was connected to a positive circuit,,,0
12231,D-12232,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,becuase the negative end of the votlage meter was connected to a positive circuit,,,0
12232,D-12233,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,becuase the negative end of the votlage meter was connected to a positive circuit,,,0
12233,D-12234,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,There was no gap between the positive battery and terminal 4,,,1
12234,D-12235,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,There was no gap between the positive battery and terminal 4,,,1
12235,D-12236,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,There was no gap between the positive battery and terminal 4,,,1
12236,D-12237,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,There was no gap between the positive battery and terminal 4,,,1
12237,D-12238,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,There was no gap between the positive battery and terminal 4,,,1
12238,D-12239,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,There was no gap between the positive battery and terminal 4,,,1
12239,D-12240,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,I do not know.,,,0
12240,D-12241,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,I do not know.,,,0
12241,D-12242,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,I do not know.,,,0
12242,D-12243,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,I do not know.,,,0
12243,D-12244,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,I do not know.,,,0
12244,D-12245,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,I do not know.,,,0
12245,D-12246,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,no gap between 4 and positive battery,,,1
12246,D-12247,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,no gap between 4 and positive battery,,,1
12247,D-12248,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,no gap between 4 and positive battery,,,1
12248,D-12249,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,no gap between 4 and positive battery,,,1
12249,D-12250,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,no gap between 4 and positive battery,,,1
12250,D-12251,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,no gap between 4 and positive battery,,,1
12251,D-12252,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,bulb b created a gap,,,0
12252,D-12253,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,bulb b created a gap,,,0
12253,D-12254,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,bulb b created a gap,,,0
12254,D-12255,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,bulb b created a gap,,,0
12255,D-12256,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,bulb b created a gap,,,0
12256,D-12257,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,bulb b created a gap,,,0
12257,D-12258,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is separated by a gap from terminal 4.,,,0
12258,D-12259,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is separated by a gap from terminal 4.,,,0
12259,D-12260,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is separated by a gap from terminal 4.,,,0
12260,D-12261,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is separated by a gap from terminal 4.,,,0
12261,D-12262,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is separated by a gap from terminal 4.,,,0
12262,D-12263,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is separated by a gap from terminal 4.,,,0
12263,D-12264,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 has a gap.,,,0
12264,D-12265,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 has a gap.,,,0
12265,D-12266,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 has a gap.,,,0
12266,D-12267,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 has a gap.,,,0
12267,D-12268,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 has a gap.,,,0
12268,D-12269,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 has a gap.,,,0
12269,D-12270,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,there is a gap between teh negative battery terminal and terminal 4,,,1
12270,D-12271,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,there is a gap between teh negative battery terminal and terminal 4,,,1
12271,D-12272,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,there is a gap between teh negative battery terminal and terminal 4,,,1
12272,D-12273,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,there is a gap between teh negative battery terminal and terminal 4,,,1
12273,D-12274,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,there is a gap between teh negative battery terminal and terminal 4,,,1
12274,D-12275,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,there is a gap between teh negative battery terminal and terminal 4,,,1
12275,D-12276,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,no clue,,,0
12276,D-12277,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,no clue,,,0
12277,D-12278,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,no clue,,,0
12278,D-12279,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,no clue,,,0
12279,D-12280,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,no clue,,,0
12280,D-12281,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,no clue,,,0
12281,D-12282,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is connected to terminal 4.,,,1
12282,D-12283,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is connected to terminal 4.,,,1
12283,D-12284,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is connected to terminal 4.,,,1
12284,D-12285,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is connected to terminal 4.,,,1
12285,D-12286,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is connected to terminal 4.,,,1
12286,D-12287,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is connected to terminal 4.,,,1
12287,D-12288,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,Because there is no gap between terminal 4 and the positive terminal,,,1
12288,D-12289,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,Because there is no gap between terminal 4 and the positive terminal,,,1
12289,D-12290,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Because there is no gap between terminal 4 and the positive terminal,,,1
12290,D-12291,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Because there is no gap between terminal 4 and the positive terminal,,,1
12291,D-12292,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Because there is no gap between terminal 4 and the positive terminal,,,1
12292,D-12293,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,Because there is no gap between terminal 4 and the positive terminal,,,1
12293,D-12294,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is a closed path from terminal 4.,,,0
12294,D-12295,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is a closed path from terminal 4.,,,0
12295,D-12296,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is a closed path from terminal 4.,,,0
12296,D-12297,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is a closed path from terminal 4.,,,0
12297,D-12298,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is a closed path from terminal 4.,,,0
12298,D-12299,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal is a closed path from terminal 4.,,,0
12299,D-12300,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 and the positive battery terminal are in the same state.,,,0
12300,D-12301,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 and the positive battery terminal are in the same state.,,,0
12301,D-12302,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 and the positive battery terminal are in the same state.,,,0
12302,D-12303,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 and the positive battery terminal are in the same state.,,,0
12303,D-12304,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 and the positive battery terminal are in the same state.,,,0
12304,D-12305,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 and the positive battery terminal are in the same state.,,,0
12305,D-12306,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,Because there  is a gap in the system where componenet B is shorted out.,,,0
12306,D-12307,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,Because there  is a gap in the system where componenet B is shorted out.,,,0
12307,D-12308,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Because there  is a gap in the system where componenet B is shorted out.,,,0
12308,D-12309,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Because there  is a gap in the system where componenet B is shorted out.,,,0
12309,D-12310,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Because there  is a gap in the system where componenet B is shorted out.,,,0
12310,D-12311,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,Because there  is a gap in the system where componenet B is shorted out.,,,0
12311,D-12312,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is not seperated from the gap,,,0
12312,D-12313,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is not seperated from the gap,,,0
12313,D-12314,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is not seperated from the gap,,,0
12314,D-12315,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is not seperated from the gap,,,0
12315,D-12316,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is not seperated from the gap,,,0
12316,D-12317,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,The positive terminal is not seperated from the gap,,,0
12317,D-12318,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 was only connected to the positive terminal,,,1
12318,D-12319,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 was only connected to the positive terminal,,,1
12319,D-12320,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 was only connected to the positive terminal,,,1
12320,D-12321,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 was only connected to the positive terminal,,,1
12321,D-12322,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 was only connected to the positive terminal,,,1
12322,D-12323,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,Terminal 4 was only connected to the positive terminal,,,1
12323,D-12324,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,The positve battery terminal is connected to 4.,,,1
12324,D-12325,Terminal 4 and the positive terminal are not separated by the gap,VOLTAGE_GAP_EXPLAIN_WHY4,The positve battery terminal is connected to 4.,,,1
12325,D-12326,There is no gap between terminal 4 and the positive terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positve battery terminal is connected to 4.,,,1
12326,D-12327,terminal 4 is not connected to the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positve battery terminal is connected to 4.,,,1
12327,D-12328,terminal 4 is separated by a gap from the negative battery terminal,VOLTAGE_GAP_EXPLAIN_WHY4,The positve battery terminal is connected to 4.,,,1
12328,D-12329,Terminal 4 and the positive battery terminal are in the same electrical state,VOLTAGE_GAP_EXPLAIN_WHY4,The positve battery terminal is connected to 4.,,,1
12329,D-12330,Terminal 4 and the positive terminal are connected,VOLTAGE_GAP_EXPLAIN_WHY4,The positive battery terminal was not seperated by a gap from terminal 4.,,,1
